id,2023-10-31,2023-11-01,2023-11-02,2023-11-03,2023-11-04,2023-11-05,2023-11-06,2023-11-07,2023-11-08,2023-11-09,2023-11-10,2023-11-11,2023-11-12,2023-11-13,2023-11-14,2023-11-15,2023-11-16,2023-11-17,2023-11-18,2023-11-19,2023-11-20,2023-11-21,2023-11-22,2023-11-23,2023-11-24,2023-11-25,2023-11-26,2023-11-27,2023-11-28,2023-11-29,2023-11-30
MLA1373789833,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9473.69,9000.0,9000.0,9000.0,9000.0,9000.0,9473.69,9473.69
MLA856210224,4460.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0
MLA852375482,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0
MLA1100530287,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4180.0,4180.0,4180.0,4180.0,4180.0,4180.0,4180.0,4180.0,4400.0,4400.0,4400.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0
MLA1104876634,4780.33,4780.33,4780.33,4780.33,4780.33,4780.33,4589.11,4589.11,4589.11,4589.11,4589.11,4589.11,4589.11,4589.11,4780.33,4780.33,4780.33,4780.33,4780.33,4780.33,5258.36,5258.36,5258.36,5100.6,5100.6,5100.6,5100.6,5100.6,5100.6,5258.36,5258.36
MLA1344500314,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0
MLA1109171169,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4500.0,4500.0,4365.0,4365.0,4365.0,4365.0,4365.0,4365.0,5625.0,5625.0
MLA1122930720,4000.0,4000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,4812.5,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
MLA1109428253,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,36320.0,36320.0,36320.0,36320.0,36320.0,36320.0,36320.0,36320.0,45400.0,39952.0,39952.0,39952.0,39952.0,39952.0,39952.0,39952.0,39952.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39498.0,39498.0
MLA1175807268,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,19750.0,19750.0,19750.0,19750.0,19750.0,19750.0,19750.0,19750.0,19750.0,19750.0,19750.0,19750.0,19750.0,19750.0,19750.0,19750.0,19750.0
MLA1109454120,39560.0,39560.0,39560.0,39560.0,39560.0,39560.0,36800.0,36800.0,36800.0,36800.0,36800.0,36800.0,36800.0,36800.0,46000.0,40480.0,40480.0,40480.0,40480.0,40480.0,40480.0,40480.0,40480.0,39100.0,39100.0,39100.0,39100.0,39100.0,39100.0,40020.0,40020.0
MLA902645750,3250.0,3250.0,3250.0,3250.0,3250.0,3250.0,3152.5,3152.5,3152.5,3152.5,3152.5,3152.5,3152.5,3152.5,3250.0,3250.0,3250.0,3250.0,3250.0,3250.0,3250.0,3250.0,3250.0,3152.5,3152.5,3152.5,3152.5,3152.5,3452.4,3452.4,3452.4
MLA853277772,13761.83,13761.83,13761.83,13761.83,13761.83,13761.83,13348.97,13348.97,13348.97,13348.97,13348.97,13348.97,13348.97,13348.97,13761.83,13761.83,13761.83,13761.83,13761.83,13761.83,15138.01,15138.01,15138.01,14683.86,14683.86,14683.86,14683.86,14683.86,14683.86,15138.01,15138.01
MLA1178984741,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,15999.0,13999.0,13999.0,13999.0,13999.0,13999.0,13999.0,13999.0,13999.0,17498.0,17498.0
MLA1123934543,34314.0,34314.0,34314.0,34314.0,34314.0,34314.0,31920.0,31920.0,31920.0,31920.0,31920.0,31920.0,31920.0,31920.0,39900.0,35112.0,35112.0,35112.0,35112.0,35112.0,35112.0,35112.0,35112.0,33516.0,33516.0,33516.0,33516.0,33516.0,33516.0,34713.0,34713.0
MLA616722282,9230.0,9230.0,8768.5,8768.5,8768.5,8768.5,8768.5,8768.5,8768.5,8768.5,8768.5,8768.5,8768.5,8768.5,8768.5,8768.5,8768.5,8768.5,8768.5,8768.5,8768.5,8768.5,8768.5,8491.6,8491.6,8491.6,8491.6,8491.6,8491.6,8768.5,8768.5
MLA1392771907,7239.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,8509.0,8509.0,8509.0,8509.0,8509.0,8509.0,8509.0,8509.0,9189.0
MLA1380264805,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,10529.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0,11114.0
MLA1287989504,7105.5,8653.5,8653.5,8653.5,8653.5,8653.5,8461.2,8461.2,8461.2,8461.2,8461.2,8461.2,8461.2,8461.2,8653.5,8653.5,8653.5,8653.5,8653.5,8653.5,8653.5,8653.5,,8461.2,8461.2,8461.2,8461.2,8461.2,8658.0,8658.0,8658.0
MLA1182512745,31132.0,31132.0,31132.0,31132.0,31132.0,31132.0,28960.0,28960.0,28960.0,28960.0,28960.0,28960.0,28960.0,28960.0,36200.0,31856.0,31856.0,31856.0,31856.0,31856.0,31856.0,31856.0,31856.0,33304.0,33304.0,33304.0,33304.0,33304.0,33304.0,31494.0,31494.0
MLA1109434628,34997.0,34997.0,34997.0,34997.0,34997.0,34997.0,35440.0,35440.0,35440.0,35440.0,35440.0,35440.0,35440.0,35440.0,44300.0,38984.0,38984.0,38984.0,38984.0,38984.0,38984.0,38984.0,38984.0,38541.0,38541.0,38541.0,38541.0,38541.0,38541.0,38541.0,38541.0
MLA1376617767,12326.25,12326.25,12326.25,12326.25,12326.25,12326.25,12326.25,18799.0,18799.0,18799.0,18799.0,18799.0,18799.0,18799.0,18799.0,18799.0,18799.0,18799.0,18799.0,18799.0,18799.0,18799.0,21275.0,19147.5,19147.5,19147.5,19147.5,19147.5,19147.5,19147.5,19147.5
MLA1458494978,8910.0,8910.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0
MLA1116048249,18000.0,18000.0,20850.0,20850.0,20850.0,20850.0,20850.0,20850.0,20850.0,20850.0,20850.0,20850.0,20850.0,20850.0,21300.0,21300.0,21300.0,21300.0,21300.0,21300.0,21300.0,21300.0,21300.0,21300.0,21300.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0
MLA1111295984,31046.0,31046.0,31046.0,31046.0,31046.0,31046.0,28880.0,28880.0,28880.0,28880.0,28880.0,28880.0,28880.0,28880.0,36100.0,31768.0,31768.0,31768.0,31768.0,31768.0,31768.0,31768.0,31768.0,29963.0,29963.0,29963.0,29963.0,29963.0,29963.0,31407.0,31407.0
MLA1122992537,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3899.0,3899.0,3782.03,3782.03,3782.03,3782.03,3782.03,3782.03,4873.0,4873.0
MLA1372408753,4100.0,4100.0,4100.0,4100.0,4100.0,4100.0,4100.0,4100.0,4100.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,6150.0,6150.0,6150.0,6150.0
MLA1362328298,6289.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0
MLA1388843469,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3899.0,3899.0,3782.03,3782.03,3782.03,3782.03,3782.03,3782.03,4873.0,4873.0
MLA1384593407,4500.0,4500.0,4500.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4500.0,4500.0,4365.0,4365.0,4365.0,4365.0,4365.0,4365.0,5625.0,5625.0
MLA1116156156,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4199.0,4999.0,4999.0,4999.0
MLA1362328300,8929.0,8929.0,8929.0,8929.0,8929.0,8929.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,8929.0,8929.0,8929.0,8929.0,8929.0,8929.0,8929.0,8929.0,8929.0,8929.0,8929.0,8929.0,8929.0,8929.0,8929.0,8929.0,8929.0,8929.0,8929.0
MLA1122697295,6999.0,6999.0,6999.0,7499.0,7499.0,7499.0,7499.0,7499.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,9999.0,9999.0
MLA1337730484,3899.0,3899.0,3899.0,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3509.1,3899.0,3899.0,3782.03,3782.03,3782.03,3782.03,3782.03,3782.03,4873.0,4873.0
MLA1387471217,4700.0,4700.0,4700.0,4700.0,4700.0,4700.0,4700.0,4700.0,4700.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0
MLA902538862,3550.0,3550.0,3550.0,3550.0,3550.0,3550.0,3443.5,3443.5,3443.5,3443.5,3443.5,3443.5,3443.5,3443.5,3550.0,3550.0,3550.0,3550.0,3550.0,3550.0,3550.0,3550.0,3550.0,3443.5,3443.5,3443.5,3443.5,3443.5,4104.0,4104.0,4104.0
MLA1540522010,4256.0,4256.0,4256.0,4256.0,4256.0,4256.0,3808.0,3808.0,3808.0,3808.0,3808.0,3808.0,3808.0,3808.0,4256.0,4256.0,4256.0,4256.0,4256.0,4256.0,4256.0,4256.0,4256.0,4256.0,4256.0,4256.0,4256.0,4256.0,4256.0,4256.0,4256.0
MLA1118359370,5544.2,5544.2,5544.2,5544.2,5544.2,5544.2,5252.4,5252.4,5252.4,5252.4,5252.4,5252.4,5252.4,5252.4,6376.4,6376.4,6376.4,6376.4,6376.4,6376.4,6376.4,6376.4,6376.4,6242.16,6242.16,6242.16,6242.16,6242.16,6242.16,6242.16,6242.16
MLA1361680003,14399.1,14399.1,14399.1,14399.1,14399.1,14399.1,14399.1,14399.1,14399.1,14399.1,14399.1,14399.1,14399.1,14399.1,14399.1,14399.1,14399.1,14399.1,14399.1,14719.08,14719.08,13999.0,13999.0,13999.0,13999.0,13999.0,13999.0,13999.0,13999.0,17498.0,17498.0
MLA1392831577,13499.0,16899.0,16899.0,16899.0,16899.0,16899.0,16899.0,16899.0,16899.0,16054.0,15209.0,15209.0,15209.0,15209.0,15209.0,16899.0,16899.0,16899.0,16899.0,16899.0,16899.0,16899.0,16899.0,16054.0,16054.0,16899.0,16054.0,16054.0,16054.0,16899.0,16899.0
MLA1367821221,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,39990.0,,,,39990.0,39990.0,39990.0,39990.0,45990.0
MLA1163394194,3703.0,4036.0,3753.0,3753.0,3753.0,3753.0,3645.0,3645.0,3645.0,3645.0,3645.0,3645.0,3645.0,3645.0,3753.0,3753.0,3753.0,3753.0,3753.0,4036.0,5328.0,4641.0,4641.0,4177.0,4177.0,4177.0,4177.0,4177.0,4177.0,4177.0,4177.0
MLA1179005478,6661.4,6661.4,6661.4,6661.4,6661.4,6661.4,6661.4,6661.4,6661.4,6661.4,6661.4,6661.4,6661.4,6661.4,7660.8,7660.8,7660.8,7660.8,7660.8,7660.8,7660.8,7660.8,7660.8,7660.8,7660.8,7660.8,7660.8,7499.52,7499.52,7499.52,7392.93
MLA1517296322,4700.0,4700.0,4700.0,4700.0,4700.0,4700.0,4700.0,4700.0,4700.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,5200.0,5200.0,5200.0,5044.0,5044.0,5044.0,5044.0,5200.0,5200.0
MLA755732545,5249.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5599.0,5599.0,5599.0,5599.0,5599.0,5599.0,5599.0,5799.0,5799.0,5799.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0
MLA1479754700,3999.2,3999.2,3999.2,3999.2,3999.2,3999.2,3999.2,4249.15,4249.15,4249.15,4249.15,4249.15,4249.15,4249.15,4999.0,4556.11,4556.11,4556.11,4556.11,4556.11,4556.11,4556.11,4556.11,5001.49,5001.49,5001.49,5001.49,6611.18,6346.73,6611.18,4174.17
MLA896648292,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0,6990.0
MLA1272959612,9999.0,10998.9,10998.9,10998.9,10998.9,10998.9,10999.0,10999.0,10009.09,10009.09,10009.09,10009.09,10669.03,10669.03,10999.0,10999.0,10999.0,10999.0,10999.0,10999.0,10999.0,10999.0,10999.0,10669.03,10669.03,10669.03,10669.03,10669.03,10669.03,10999.0,10999.0
MLA1514685410,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,4500.0,4500.0,4500.0,4365.0,4365.0,4365.0,4365.0,4500.0,4500.0
MLA1308049144,16719.05,16719.05,16719.05,16719.05,16719.05,16719.05,15547.0,15547.0,15547.0,15547.0,15547.0,15547.0,15547.0,19550.0,19550.0,19550.0,19550.0,19550.0,19550.0,19550.0,20429.75,20429.75,20429.75,20429.75,20429.75,18279.25,18279.25,18279.25,18279.25,20429.75,21505.0
MLA1390211015,14999.0,15769.0,15769.0,15769.0,15769.0,15769.0,14981.0,14981.0,14981.0,14981.0,14981.0,14981.0,14981.0,14981.0,14981.0,15769.0,15769.0,15769.0,15769.0,15769.0,15769.0,15769.0,15769.0,14981.0,14981.0,14981.0,14981.0,14981.0,14981.0,15769.0,14981.0
MLA1383309075,4299.0,3923.7,3923.7,3923.7,3923.7,3923.7,3986.0,3986.0,3986.0,3986.0,3986.0,3986.0,3986.0,3986.0,4299.0,4299.0,4299.0,4299.0,4299.0,4299.0,4299.0,4299.0,4299.0,4299.0,4299.0,4299.0,4299.0,6255.04,6255.04,6448.5,6448.5
MLA1280262238,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3666.0,3666.0,3666.0,,,3666.0,3666.0,3666.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3588.19,3588.19,3588.19,3588.19,3588.19
MLA656843759,7799.0,7949.0,7949.0,7949.0,7949.0,7949.0,7949.0,7949.0,7949.0,8149.0,8149.0,8149.0,8450.0,8450.0,8450.0,8450.0,8450.0,8450.0,8450.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0
MLA1449148256,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0
MLA844417665,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0
MLA1372371679,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2800.0,2800.0,2800.0,2800.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,3050.0,3050.0,3050.0,3050.0
MLA1139030511,12442.14,12442.14,12442.14,12442.14,12442.14,12442.14,11787.29,11787.29,11787.29,11787.29,11787.29,11787.29,11787.29,11787.29,14106.54,14106.54,14106.54,14106.54,14106.54,14106.54,14106.54,14106.54,14106.54,13809.56,13809.56,13809.56,13809.56,13809.56,13809.56,13809.56,13809.56
MLA1256607631,10680.0,10680.0,10680.0,10680.0,10680.0,10680.0,10680.0,10680.0,9345.0,,,9345.0,10680.0,10680.0,12415.5,10680.0,10680.0,10680.0,10680.0,10680.0,10680.0,10680.0,10680.0,10947.0,8490.6,8490.6,8490.6,8490.6,10680.0,8490.6,8490.6
MLA1406372312,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0
MLA1129991028,4579.0,4579.0,4579.0,4579.0,4579.0,4579.0,4579.0,4579.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0
MLA1385614289,3789.5,3789.5,3789.5,3789.5,3789.5,3789.5,3789.5,3789.5,3789.5,3789.5,3789.5,3789.5,3789.5,3789.5,3789.5,4478.5,4478.5,4478.5,4478.5,4478.5,4478.5,4478.5,4478.5,4478.5,4478.5,4478.5,4478.5,10024.95,10024.95,10335.0,10335.0
MLA1460891812,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27,2309.27
MLA1384626369,4749.05,4749.05,4749.05,4749.05,4749.05,4749.05,4749.05,4499.1,4499.1,4499.1,4499.1,4499.1,4499.1,4499.1,4999.0,4615.16,4615.16,4615.16,4615.16,4615.16,4615.16,4615.16,4615.16,5001.49,5001.49,5001.49,5001.49,6611.18,6346.73,6611.18,4740.73
MLA844417667,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0
MLA1544939970,6959.13,6959.13,6959.13,6959.13,6959.13,6959.13,6959.13,6479.19,6479.19,6479.19,6479.19,6479.19,6479.19,6479.19,6479.19,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7599.05,7599.05,7599.05,7599.05
MLA1111534380,4210.0,4210.0,4210.0,4210.0,4210.0,4210.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4920.0,4920.0,4920.0,4920.0,4920.0,4920.0,4920.0,4920.0,4920.0,4920.0
MLA618524310,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99
MLA1368276812,2749.0,2749.0,2749.0,2749.0,2749.0,2749.0,2749.0,2749.0,2749.0,2749.0,2749.0,2749.0,2749.0,2749.0,2749.0,2749.0,2749.0,2749.0,2749.0,2749.0,3266.0,3266.0,3266.0,3266.0,3266.0,3266.0,3266.0,3266.0,3266.0,3266.0,3266.0
MLA859992064,4575.99,4575.99,4575.99,4575.99,4575.99,4575.99,4419.99,4419.99,5103.99,5103.99,5103.99,5103.99,5103.99,5103.99,5103.99,5103.99,5103.99,5103.99,5103.99,5103.99,5103.99,5103.99,5103.99,5103.99,5103.99,5103.99,5045.99,5045.99,5045.99,5799.99,5799.99
MLA689429992,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2777.0,2777.0,2777.0,2777.0,2777.0,2777.0,2777.0,2777.0,3193.0,3193.0,2554.4,2554.4,2554.4,2554.4,2554.4,2554.4
MLA1483775296,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12164.8,12164.8,12164.8,12164.8,12164.8,12164.8,14311.54,10733.65
MLA827754064,6690.0,6690.0,6690.0,6166.0,6690.0,6690.0,6690.0,6166.0,6166.0,6101.0,6690.0,6690.0,6101.0,6101.0,6690.0,6690.0,6166.0,6690.0,6690.0,6166.0,6690.0,6690.0,6690.0,7990.0,7990.0,7990.0,6166.0,7990.0,7990.0,7990.0,7990.0
MLA869680829,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0,5989.0
MLA1392359767,16732.0,16732.0,17290.0,17290.0,17290.0,17290.0,17290.0,17290.0,17290.0,17290.0,17290.0,17290.0,17290.0,17290.0,17290.0,20990.0,20990.0,19387.0,19387.0,22490.0,19287.0,19287.0,19287.0,19287.0,19287.0,19287.0,19990.0,19490.0,19490.0,19490.0,19490.0
MLA1496216352,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12164.8,12164.8,12164.8,12164.8,12164.8,12164.8,14311.54,10733.65
MLA1499031798,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,14000.0,14000.0,14000.0
MLA844417653,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0
MLA1386459555,10477.1,10477.1,10477.1,14277.96,14277.96,14277.96,13648.05,13648.05,13648.05,13648.05,13648.05,13648.05,13648.05,13648.05,14277.96,14277.96,14277.96,14277.96,14277.96,14277.96,14277.96,14277.96,14277.96,14067.99,14067.99,14067.99,14067.99,14067.99,14067.99,14277.96,23097.0
MLA1264218659,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3220.5,3220.5,3220.5,3220.5,3220.5,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0
MLA1374569719,19799.34,19799.34,19799.34,29999.0,19799.34,19799.34,20587.0,20587.0,20587.0,20587.0,20587.0,20587.0,20587.0,20587.0,21899.27,21899.27,21899.27,21899.27,21899.27,23999.2,23999.2,23999.2,23999.2,23999.2,23999.2,23999.2,23999.2,23999.2,23999.2,23999.2,23999.2
MLA1382702613,5999.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0
MLA834839401,13999.3,13999.3,13999.3,14999.25,14999.25,14999.25,14399.28,14399.28,14399.28,14399.28,14399.28,14399.28,14399.28,14399.28,14999.25,14999.25,16999.15,16999.15,16999.15,16999.15,16999.15,15999.2,15999.2,14999.25,13999.3,13999.3,13999.3,15399.23,14999.25,14999.25,14999.25
MLA1484035148,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12879.48,12164.8,12164.8,12164.8,12164.8,12164.8,12164.8,14311.54,10733.65
